#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",23.88284903,2012
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),4259.318203,2012
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",1.778825013,2012
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),4160.447226,2012
KGZ,Kyrgyzstan,195906,"Domestic material consumption per capita, (tonnes)",7.77914,2012
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",19.91,2012
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",3.03,2012
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),96.244,2011
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",95.368,2011
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",97.148,2011
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",10.6604,2011
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",10.5827,2011
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),23.33333333,2011
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",32.6004,2011
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),36.178,2011
KGZ,Kyrgyzstan,43606,"Internet users, total (% of population)",17.5,2011
KGZ,Kyrgyzstan,44206,Total population (millions),5.517927,2011
KGZ,Kyrgyzstan,45106,Urban population (%),35.4,2011
KGZ,Kyrgyzstan,45806,Primary school teachers trained to teach (%),69.65777,2011
KGZ,Kyrgyzstan,46006,Mobile phone subscriptions (per 100 people),113.759,2011
KGZ,Kyrgyzstan,46106,Primary school dropout rate (% of primary school cohort),2.94636,2011
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.91639,2011
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",52.627,2011
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",77.055,2011
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.15633,2011
KGZ,Kyrgyzstan,52606,"Remittances, inflows (% of GDP)",27.569514,2011
KGZ,Kyrgyzstan,53506,"Foreign direct investment, net inflows (% of GDP)",11.064645,2011
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",24.502306,2011
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",27.682302,2011
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",118.485,2011
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",264.191,2011
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2011
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",8.463323273,2011
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),3.615228,2011
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",99.68409,2011
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",87.50063,2011
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",41.3146,2011
KGZ,Kyrgyzstan,64306,"Infants lacking immunization, measles (% of one-year-olds)",3,2011
KGZ,Kyrgyzstan,64406,"Infants lacking immunization, DTP (% of one-year-olds)",3,2011
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),23.69125257,2011
KGZ,Kyrgyzstan,68606,Gender Inequality Index (GII),0.367,2011
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),69.376,2011
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.34664,2011
KGZ,Kyrgyzstan,71406,Inequality-adjusted education index,0.619578746,2011
KGZ,Kyrgyzstan,71506,Inequality-adjusted life expectancy index,0.609223877,2011
KGZ,Kyrgyzstan,71606,Inequality-adjusted income index,0.484764926,2011
KGZ,Kyrgyzstan,73506,Overall loss in HDI due to inequality (%),14.45783133,2011
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",79,2011
KGZ,Kyrgyzstan,97306,Natural resource depletion (% of GNI),9.95223623,2011
KGZ,Kyrgyzstan,99106,Net official development assistance received (% of GNI),7.9052278,2011
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),3.488008342,2011
KGZ,Kyrgyzstan,101606,Inequality in education (%),11.1,2011
KGZ,Kyrgyzstan,101706,Inequality in income (%),12.2,2011
KGZ,Kyrgyzstan,101806,Inequality in life expectancy (%),19.8,2011
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.61930248,2011
KGZ,Kyrgyzstan,103206,Life expectancy index,0.759630769,2011
KGZ,Kyrgyzstan,103606,Income index,0.552124061,2011
KGZ,Kyrgyzstan,103706,Education index,0.696938972,2011
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",16.461,2011
KGZ,Kyrgyzstan,111106,International inbound tourists (thousands),337,2011
KGZ,Kyrgyzstan,111306,Private capital flows (% of GDP),-11.12108,2011
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",73.475,2011
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",65.437,2011
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),45.873,2011
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.757,2011
KGZ,Kyrgyzstan,123306,"Expected years of schooling, female (years)",12.5581,2011
KGZ,Kyrgyzstan,123406,"Expected years of schooling, male (years)",12.1373,2011
KGZ,Kyrgyzstan,123506,"Estimated gross national income per capita, female (2017 PPP $)",2637.641544,2011
KGZ,Kyrgyzstan,123606,"Estimated gross national income per capita, male (2017 PPP $)",5125.6285,2011
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.244269,2011
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.645295,2011
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",20.30705,2011
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),136.17984,2011
KGZ,Kyrgyzstan,135006,Coefficient of human inequality,14.36666667,2011
KGZ,Kyrgyzstan,136906,"Human Development Index (HDI), female",0.648705228,2011
KGZ,Kyrgyzstan,137006,"Human Development Index (HDI), male",0.671341697,2011
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.664,2011
KGZ,Kyrgyzstan,137906,Gender Development Index (GDI),0.966281746,2011
KGZ,Kyrgyzstan,138806,Inequality-adjusted HDI (IHDI),0.568,2011
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",8.53,2011
KGZ,Kyrgyzstan,147206,International student mobility (% of total tertiary enrolment),2.8976,2011
KGZ,Kyrgyzstan,147906,Youth not in school or employment (% ages 15-24),20.688,2011
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),64.531,2011
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),59.026,2011
KGZ,Kyrgyzstan,149206,Government expenditure on education (% of GDP),6.79062,2011
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),31.059,2011
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),47.543,2011
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),16.728,2011
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),2.8453683,2011
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.299432793,2011
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.370226357,2011
KGZ,Kyrgyzstan,170006,Concentration index (exports) (value),0.286713119,2011
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",12.686178,2011
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),70.10080255,2011
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.48506593,2011
KGZ,Kyrgyzstan,175706,Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),3.944266558,2011
KGZ,Kyrgyzstan,175906,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, female (%)",11.31875,2011
KGZ,Kyrgyzstan,177706,Survival rate to the last grade of lower secondary general education (%),95.02121,2011
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),25.472964,2011
KGZ,Kyrgyzstan,179406,Skilled labour force (% of labour force),91.4,2011
KGZ,Kyrgyzstan,179706,Ratio of education and health expenditure to military expenditure,9.966747,2011
KGZ,Kyrgyzstan,180706,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, male (%)",25.42075,2011
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),98.6,2011
KGZ,Kyrgyzstan,181706,Rural population with access to electricity (%),99.192469,2011
KGZ,Kyrgyzstan,181806,Current health expenditure (% of GDP),7.107291,2011
KGZ,Kyrgyzstan,182106,"Malaria incidence (per 1,000 people at risk)",0,2011
KGZ,Kyrgyzstan,182206,"Tuberculosis incidence (per 100,000 people)",125,2011
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),59,2011
KGZ,Kyrgyzstan,183506,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are female (%)",40.01298,2011
KGZ,Kyrgyzstan,183706,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are male (%)",59.98702,2011
KGZ,Kyrgyzstan,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",39.20000076,2011
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",2.53718,2011
KGZ,Kyrgyzstan,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.45699,2011
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",23.90392038,2011
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),4334.660788,2011
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",1.368903004,2011
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3867.145395,2011
KGZ,Kyrgyzstan,195906,"Domestic material consumption per capita, (tonnes)",7.45549,2011
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",16.62,2011
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",1.45,2011
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),95.63,2010
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",94.51885,2010
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",96.76,2010
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",10.5702,2010
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",10.5524,2010
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),23.33333333,2010
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",29.746,2010
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),36.262,2010
KGZ,Kyrgyzstan,43606,"Internet users, total (% of population)",16.3,2010
KGZ,Kyrgyzstan,44206,Total population (millions),5.422298,2010
KGZ,Kyrgyzstan,45106,Urban population (%),35.3,2010
KGZ,Kyrgyzstan,45806,Primary school teachers trained to teach (%),68.4132,2010
KGZ,Kyrgyzstan,46006,Mobile phone subscriptions (per 100 people),97.2924,2010
KGZ,Kyrgyzstan,46106,Primary school dropout rate (% of primary school cohort),4.70502,2010
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.28436,2010
KGZ,Kyrgyzstan,47906,Median age (years),24,2010
KGZ,Kyrgyzstan,48706,"Labour force participation rate (% ages 15 and older), female",52.157,2010
KGZ,Kyrgyzstan,48806,"Labour force participation rate (% ages 15 and older), male",76.622,2010
KGZ,Kyrgyzstan,49006,Sex ratio at birth (male to female births),1.06,2010
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.15547,2010
KGZ,Kyrgyzstan,52606,"Remittances, inflows (% of GDP)",26.410116,2010
KGZ,Kyrgyzstan,53506,"Foreign direct investment, net inflows (% of GDP)",9.8609307,2010
KGZ,Kyrgyzstan,57206,"Mortality rate, infant (per 1,000 live births)",26.104823,2010
KGZ,Kyrgyzstan,57506,"Mortality rate, under-five (per 1,000 live births)",29.579158,2010
KGZ,Kyrgyzstan,57806,"Mortality rate, female adult (per 1,000 people)",123.804,2010
KGZ,Kyrgyzstan,57906,"Mortality rate, male adult (per 1,000 people)",273.822,2010
KGZ,Kyrgyzstan,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2010
KGZ,Kyrgyzstan,61006,"Homicide rate (per 100,000 people)",16.76410998,2010
KGZ,Kyrgyzstan,63106,Population ages 15–64 (millions),3.555922,2010
KGZ,Kyrgyzstan,63206,"Gross enrolment ratio, primary (% of primary school-age population)",99.46109,2010
KGZ,Kyrgyzstan,63306,"Gross enrolment ratio, secondary (% of secondary school-age population)",87.57795,2010
KGZ,Kyrgyzstan,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",42.1598,2010
KGZ,Kyrgyzstan,64306,"Infants lacking immunization, measles (% of one-year-olds)",1,2010
KGZ,Kyrgyzstan,64406,"Infants lacking immunization, DTP (% of one-year-olds)",1,2010
KGZ,Kyrgyzstan,65606,Gross fixed capital formation (% of GDP),27.76471133,2010
KGZ,Kyrgyzstan,68606,Gender Inequality Index (GII),0.361,2010
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),68.849,2010
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.40522,2010
KGZ,Kyrgyzstan,71406,Inequality-adjusted education index,0.619218108,2010
KGZ,Kyrgyzstan,71506,Inequality-adjusted life expectancy index,0.589194092,2010
KGZ,Kyrgyzstan,71606,Inequality-adjusted income index,0.485537399,2010
KGZ,Kyrgyzstan,73506,Overall loss in HDI due to inequality (%),15.10574018,2010
KGZ,Kyrgyzstan,89006,"Maternal mortality ratio (deaths per 100,000 live births)",79,2010
KGZ,Kyrgyzstan,97306,Natural resource depletion (% of GNI),8.429690744,2010
KGZ,Kyrgyzstan,99106,Net official development assistance received (% of GNI),8.2873389,2010
KGZ,Kyrgyzstan,100806,Forest area (% of total land area),3.529718457,2010
KGZ,Kyrgyzstan,101606,Inequality in education (%),11.1,2010
KGZ,Kyrgyzstan,101706,Inequality in income (%),12.2,2010
KGZ,Kyrgyzstan,101806,Inequality in life expectancy (%),21.6,2010
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.55831582,2010
KGZ,Kyrgyzstan,103206,Life expectancy index,0.751523077,2010
KGZ,Kyrgyzstan,103606,Income index,0.553003871,2010
KGZ,Kyrgyzstan,103706,Education index,0.696533305,2010
KGZ,Kyrgyzstan,110806,"Net migration rate (per 1,000 people)",-2.919,2010
KGZ,Kyrgyzstan,110906,"Unemployment, youth (% ages 15–24)",16.522,2010
KGZ,Kyrgyzstan,111106,International inbound tourists (thousands),259,2010
KGZ,Kyrgyzstan,111306,Private capital flows (% of GDP),-10.05842,2010
KGZ,Kyrgyzstan,112506,"Suicide rate, male (per 100,000 people, age-standardized)",20,2010
KGZ,Kyrgyzstan,112606,"Suicide rate, female (per 100,000 people, age-standardized)",4.4,2010
KGZ,Kyrgyzstan,120606,"Life expectancy at birth, female (years)",72.984,2010
KGZ,Kyrgyzstan,121106,"Life expectancy at birth, male (years)",64.901,2010
KGZ,Kyrgyzstan,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),45.589,2010
KGZ,Kyrgyzstan,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.898,2010
KGZ,Kyrgyzstan,123306,"Expected years of schooling, female (years)",12.6574,2010
KGZ,Kyrgyzstan,123406,"Expected years of schooling, male (years)",12.1548,2010
KGZ,Kyrgyzstan,123506,"Estimated gross national income per capita, female (2017 PPP $)",2646.53438,2010
KGZ,Kyrgyzstan,123606,"Estimated gross national income per capita, male (2017 PPP $)",5162.135645,2010
KGZ,Kyrgyzstan,128306,"Prison population (per 100,000 people)",183,2010
KGZ,Kyrgyzstan,132706,Population ages 65 and older (millions),0.245272,2010
KGZ,Kyrgyzstan,132806,Population under age 5 (millions),0.605253,2010
KGZ,Kyrgyzstan,133006,"Gross enrolment ratio, pre-primary (% of preschool-age children)",18.79609,2010
KGZ,Kyrgyzstan,133206,Exports and imports (% of GDP),133.23285,2010
KGZ,Kyrgyzstan,135006,Coefficient of human inequality,14.96666667,2010
KGZ,Kyrgyzstan,136906,"Human Development Index (HDI), female",0.646761257,2010
KGZ,Kyrgyzstan,137006,"Human Development Index (HDI), male",0.669062381,2010
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.662,2010
KGZ,Kyrgyzstan,137906,Gender Development Index (GDI),0.966668095,2010
KGZ,Kyrgyzstan,138806,Inequality-adjusted HDI (IHDI),0.562,2010
KGZ,Kyrgyzstan,140606,"Unemployment, total (% of labour force)",8.64,2010
KGZ,Kyrgyzstan,147206,International student mobility (% of total tertiary enrolment),4.37519,2010
KGZ,Kyrgyzstan,147906,Youth not in school or employment (% ages 15-24),18.46,2010
KGZ,Kyrgyzstan,148206,Labour force participation rate (% ages 15 and older),64.082,2010
KGZ,Kyrgyzstan,148306,Employment to population ratio (% ages 15 and older),58.545,2010
KGZ,Kyrgyzstan,149206,Government expenditure on education (% of GDP),5.81883,2010
KGZ,Kyrgyzstan,150606,Employment in agriculture (% of total employment),32.338,2010
KGZ,Kyrgyzstan,150706,Employment in services (% of total employment),46.681,2010
KGZ,Kyrgyzstan,153706,Working poor at PPP$3.20 a day (% of total employment),18.424,2010
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),3.844319,2010
KGZ,Kyrgyzstan,169706,Total unemployment rate (female to male ratio),1.28923476,2010
KGZ,Kyrgyzstan,169806,Youth unemployment rate (female to male ratio),1.397718578,2010
KGZ,Kyrgyzstan,170006,Concentration index (exports) (value),0.285951433,2010
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",24.516503,2010
KGZ,Kyrgyzstan,174306,Fossil fuel energy consumption (% of total energy consumption),70.51697531,2010
KGZ,Kyrgyzstan,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",41.45182017,2010
KGZ,Kyrgyzstan,175906,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, female (%)",11.37847,2010
KGZ,Kyrgyzstan,177706,Survival rate to the last grade of lower secondary general education (%),92.1081,2010
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),27.401594,2010
KGZ,Kyrgyzstan,179706,Ratio of education and health expenditure to military expenditure,7.926105,2010
KGZ,Kyrgyzstan,180706,"Share of graduates in science, technology, engineering and mathematics programmes at tertiary level, male (%)",24.90758,2010
KGZ,Kyrgyzstan,181206,Proportion of births attended by skilled health personnel (%),98.3,2010
KGZ,Kyrgyzstan,181706,Rural population with access to electricity (%),98.556413,2010
KGZ,Kyrgyzstan,181806,Current health expenditure (% of GDP),6.950272,2010
KGZ,Kyrgyzstan,182106,"Malaria incidence (per 1,000 people at risk)",0.00071,2010
KGZ,Kyrgyzstan,182206,"Tuberculosis incidence (per 100,000 people)",120,2010
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),57,2010
KGZ,Kyrgyzstan,183506,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are female (%)",41.23943,2010
KGZ,Kyrgyzstan,183706,"Share of graduates from science, technology, engineering and mathematics programmes in tertiary education who are male (%)",58.76057,2010
KGZ,Kyrgyzstan,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",39.90000153,2010
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",2.91389,2010
KGZ,Kyrgyzstan,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",676.3,2010
KGZ,Kyrgyzstan,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",1054.5,2010
KGZ,Kyrgyzstan,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.40558,2010
KGZ,Kyrgyzstan,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",22.56017451,2010
KGZ,Kyrgyzstan,194906,GDP per capita (2017 PPP $),4141.077205,2010
KGZ,Kyrgyzstan,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",1.164249147,2010
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3889.734935,2010
KGZ,Kyrgyzstan,195906,"Domestic material consumption per capita, (tonnes)",7.14638,2010
KGZ,Kyrgyzstan,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",19.04,2010
KGZ,Kyrgyzstan,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",2.37,2010
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),38.445,2009
KGZ,Kyrgyzstan,45806,Primary school teachers trained to teach (%),65.74822,2009
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.03166,2009
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.15997,2009
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),68.336,2009
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.47558,2009
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.39632,2009
KGZ,Kyrgyzstan,103206,Life expectancy index,0.743630769,2009
KGZ,Kyrgyzstan,103606,Income index,0.559247882,2009
KGZ,Kyrgyzstan,103706,Education index,0.693087889,2009
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.661,2009
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),12.194324,2009
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",11.437402,2009
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),27.270355,2009
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),55,2009
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",1.33091,2009
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),4053.889639,2009
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),41.28,2008
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.19711,2008
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.19017,2008
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),67.879,2008
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.42618,2008
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.33522308,2008
KGZ,Kyrgyzstan,103206,Life expectancy index,0.7366,2008
KGZ,Kyrgyzstan,103606,Income index,0.556411503,2008
KGZ,Kyrgyzstan,103706,Education index,0.689679103,2008
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.656,2008
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),1.5447172,2008
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",12.342879,2008
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),28.94896,2008
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),54,2008
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",5.34732,2008
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3978.479809,2008
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),44.254,2007
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",24.2314,2007
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.23425,2007
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),67.51,2007
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.66438,2007
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.27412616,2007
KGZ,Kyrgyzstan,103206,Life expectancy index,0.730923077,2007
KGZ,Kyrgyzstan,103606,Income index,0.550023623,2007
KGZ,Kyrgyzstan,103706,Education index,0.694259205,2007
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.654,2007
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),13.345231,2007
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",9.3976375,2007
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),26.642997,2007
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),52,2007
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",1.79385,2007
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3813.744666,2007
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),47.257,2006
KGZ,Kyrgyzstan,46206,"Pupil-teacher ratio, primary school (pupils per teacher)",23.84174,2006
KGZ,Kyrgyzstan,52306,Research and development expenditure (% of GDP),0.23014,2006
KGZ,Kyrgyzstan,69206,Life expectancy at birth (years),67.236,2006
KGZ,Kyrgyzstan,69706,Expected years of schooling (years),12.68767,2006
KGZ,Kyrgyzstan,103006,Mean years of schooling (years),10.21302924,2006
KGZ,Kyrgyzstan,103206,Life expectancy index,0.726707692,2006
KGZ,Kyrgyzstan,103606,Income index,0.538484667,2006
KGZ,Kyrgyzstan,103706,Education index,0.692869586,2006
KGZ,Kyrgyzstan,137506,Human Development Index (HDI),0.647,2006
KGZ,Kyrgyzstan,164406,Adjusted net savings (% of GNI),1.5428681,2006
KGZ,Kyrgyzstan,174206,"Total debt service (% of exports of goods, services and primary income)",7.6442039,2006
KGZ,Kyrgyzstan,178306,Gross capital formation (% of GDP),24.195761,2006
KGZ,Kyrgyzstan,182806,Population using safely managed drinking-water services (%),50,2006
KGZ,Kyrgyzstan,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",1.63922,2006
KGZ,Kyrgyzstan,195706,Gross national income (GNI) per capita (constant 2017 PPP$),3533.266593,2006
KGZ,Kyrgyzstan,23806,Population with at least some secondary education (% ages 25 and older),86.23,2005
KGZ,Kyrgyzstan,23906,"Population with at least some secondary education, female (% ages 25 and older)",91.31579,2005
KGZ,Kyrgyzstan,24006,"Population with at least some secondary education, male (% ages 25 and older)",87.9,2005
KGZ,Kyrgyzstan,24106,"Mean years of schooling, female (years)",10.0856,2005
KGZ,Kyrgyzstan,24206,"Mean years of schooling, male (years)",10.2289,2005
KGZ,Kyrgyzstan,31706,Share of seats in parliament (% held by women),0.1,2005
KGZ,Kyrgyzstan,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",34.35,2005
KGZ,Kyrgyzstan,43006,Vulnerable employment (% of total employment),48.452,2005
KGZ,Kyrgyzstan,43606,"Internet users, total (% of population)",10.5338,2005
KGZ,Kyrgyzstan,44206,Total population (millions),5.07534,2005
KGZ,Kyrgyzstan,45106,Urban population (%),35.3,2005
KGZ,Kyrgyzstan,45806,Primary school teachers trained to teach (%),57.96153,2005
KGZ,Kyrgyzstan,46006,Mobile phone subscriptions (per 100 people),10.6722,2005
